created_at,user_id,username,name,tweet,language,replies_count,retweets_count,likes_count,link
2020-10-22 10:39:46 India Standard Time,"1,2957275374992E+018",crashspyrobanjo,Biker Crash,@Patrick99715729 @MichelsTristan CVS is hiring extra workers for both the flu and covid vaccine season as it's being called  Not saying it's coming right away or even this year but it's some sort of hope that things will cool down in 2021,en,0,0,0,https://twitter.com/CrashSpyroBanjo/status/1319143888783749120
2020-10-22 10:38:43 India Standard Time,"1,26628237818961E+018",opoyimalayalam,Opoyi Malayalam,മാർച്ച് മുതൽ കോവിഡ് ചികിത്സയുടെ മുൻ നിരയിലുണ്ടായിരുന്ന 28 വയസുള്ള ഡോക്ടറാണ് മരിച്ചത്   https://t.co/ruuaBm9qij  #COVID19  #CovidVaccine  #vaccinetrials  #Opoyi,ml,0,0,1,https://twitter.com/OpoyiMalayalam/status/1319143626027397120
2020-10-22 10:38:36 India Standard Time,2799206336,abansgroup,Abans Group,"AstraZeneca, J&amp;J could resume #COVID #vaccine #trials this week, the firms’ COVID vaccine trials, which are backed by the US’s Operation Warp Speed, were temporarily halted when participants fell ill.   https://t.co/lZVcxG9pNf  https://t.co/TDWNW5PkQo",en,0,0,0,https://twitter.com/AbansGroup/status/1319143594154840064
2020-10-22 10:35:25 India Standard Time,"8,21095705724867E+017",thetnstar,Tennessee Star,"Lance Himes Email Riles Up Ohioans, Many Believe ODH Will Mandate COVID Vaccine   https://t.co/eNvx7tkbyD",en,0,0,0,https://twitter.com/TheTNStar/status/1319142795857129472
2020-10-22 10:35:22 India Standard Time,452904162,vgenpensioen,A. Stuijt,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/7SmCMcNE5u",en,0,0,1,https://twitter.com/VGenPensioen/status/1319142783370842112
2020-10-22 10:34:34 India Standard Time,"9,19402616874037E+017",rajivshori62,Rajiv,"AstraZeneca, J&amp;J could resume COVID vaccine trials this week  https://t.co/qgTf9dRz6p via @AJEnglish",en,0,0,0,https://twitter.com/rajivshori62/status/1319142583264825344
2020-10-22 10:34:02 India Standard Time,"9,22352817917932E+017",susanngsw_mc,susan,Volunteer in Oxford Covid vaccine test dies in Brazil: Officials  https://t.co/OPoJHOOHZe  https://t.co/lUEIP7gLtc,en,0,0,0,https://twitter.com/susanngsw_mc/status/1319142446949777408
2020-10-22 10:33:45 India Standard Time,118537725,vicariousdrama,Your Password Here,@StealthQE4 I think the nation goes through a rough patch but Biden admin works aggressively to restore our presence on the world stage and borders open up in Spring. Unfortunately probably tied to covid vaccine reqmts without tests for T cell immunity. Animosity will build into midterms,en,1,0,1,https://twitter.com/vicariousdrama/status/1319142373667049472
2020-10-22 10:33:33 India Standard Time,2227722763,anisaz9_basit,#SherDilKejriwal🦁👊💪💪🏼,Volunteer DEAD‼️ #EducateBeforeYouVaccinate #Vaccine #CovidVaccine #ToxicIngredients #DangerousChemicals  https://t.co/uXXeBZywQm,en,0,0,1,https://twitter.com/anisaz9_basit/status/1319142325315014657
2020-10-22 10:33:30 India Standard Time,"1,26029294076245E+018",pradeep181092,Pradeep Kumar,@CNBC why dr. Reddy falling too much?? Is there any update on covid vaccine development that is trial by dr. Reddy??,en,1,0,0,https://twitter.com/Pradeep181092/status/1319142310710439936
2020-10-22 10:32:30 India Standard Time,183897469,bc659,bc,"@jaketapper Do we know anything more on the Russian COVID vaccine, the one Putin’s daughter took?",en,0,0,0,https://twitter.com/bc659/status/1319142061526794240
2020-10-22 10:32:21 India Standard Time,"1,01934024261929E+018",microsoftnews,Microsoft News,"Oxford Developed Covid Vaccine, Then Scholars Clashed Over Money  https://t.co/UCSgmJZ583",en,0,0,0,https://twitter.com/microsoftnews/status/1319142024696590336
2020-10-22 10:32:02 India Standard Time,"1,27713411996976E+018",ethanjo15588310,VampirinaFan2020,"@inquirerdotnet @LeilasINQ Will The Covid Vaccine Be Out On December, Because I Might Have New Year Vacation On Dubai",en,0,0,0,https://twitter.com/EthanJo15588310/status/1319141942710603776
2020-10-22 10:31:21 India Standard Time,333332229,edgeheadkhan,rashed khan,"Still no response, not sure how you will handle the covid vaccine.",en,0,0,0,https://twitter.com/EdgeheadKhan/status/1319141773155864577
2020-10-22 10:30:29 India Standard Time,71551170,pratibaraman,Pratiba Raman,Top news: Stage set for #USPresidentialDebate2020. #Afghanistan stampede kills several. #COVID vaccine trial volunteer dies. #Kashmir observes Black Day. #Maharashtra revokes blanket consent for #CBI probes in state. #AIMIM Chief seeks donations to help city after #HyderabadRain.,en,0,0,1,https://twitter.com/PratibaRaman/status/1319141554057965569
2020-10-22 10:30:14 India Standard Time,"1,26746990797066E+018",sac_arson,Sac Arson,"@DailyMirror Me and the boys after we're promised ""free covid vaccine"" by the Indian doctor next door  https://t.co/w0DnJSssP2",en,0,0,0,https://twitter.com/sac_arson/status/1319141489167994880
2020-10-22 10:29:20 India Standard Time,"7,42085711466107E+017",elepitts1997,ChicanaVeganⓋ🌱,@_stephanieESQ @kiuri2010 @BNODesk “No one will take a covid vaccine that was rushed to market”...is actually an extremely likely scenario.,en,0,0,1,https://twitter.com/Elepitts1997/status/1319141263803703297
2020-10-22 10:27:49 India Standard Time,3452720474,datonegeo,Bankrupt & Divorced,2020 ends with Michael Jordan coming out of retirement to face off against the aliens in a basketball match for the Covid vaccine,en,0,0,0,https://twitter.com/Datonegeo/status/1319140883808325633
2020-10-22 10:27:18 India Standard Time,"1,06697256794305E+018",hindustantimes,Hindustan Times,Britain partners with Oxford firm to assess Covid vaccine T cell responses  https://t.co/wEDBuiZm3X,en,0,0,0,https://twitter.com/HindustanTimes/status/1319140752706859008
2020-10-22 10:26:45 India Standard Time,497215533,attiliocotroneo,Attilio Cotroneo,"⁦@AstraZeneca⁩, J&amp;amp;J could resume COVID #vaccine trials this week  https://t.co/TVCjytI7uh",en,0,0,0,https://twitter.com/AttilioCotroneo/status/1319140613649059840
2020-10-22 10:26:27 India Standard Time,434189695,myrtlevondurtle,Nevenka Vešligaj 🟥,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/micR8FdCUG",en,0,0,0,https://twitter.com/myrtlevondurtle/status/1319140540462530560
2020-10-22 10:26:14 India Standard Time,15856435,msn,MSN,"Oxford Developed Covid Vaccine, Then Scholars Clashed Over Money  https://t.co/0vZsw4HZJy",en,1,0,0,https://twitter.com/MSN/status/1319140483885531137
2020-10-22 10:25:55 India Standard Time,2757299162,varun__08,वरुण,@PrimeVideoIN COVID vaccine seems like it is directly related to MS2.. Delay pe delay.. S2 to finally kal aajayega.. lets see vaccine kitna time aur leti hai 😂,en,0,0,0,https://twitter.com/Varun__08/status/1319140403031928832
2020-10-22 10:24:04 India Standard Time,3046490198,thetribunechd,The Tribune,#AstraZeneca #Covidvaccine trial #Brazil volunteer dies; trial to continue  https://t.co/JxJhAVcfze,en,0,0,5,https://twitter.com/thetribunechd/status/1319139939028586496
2020-10-22 10:23:44 India Standard Time,"8,67828269328081E+017",xenosstinkriti,Sebastian Kowalski🇵🇱,"zmarł ochotnik biorący udział w badaniach klinicznych szczepionki przeciw koronawirusowi, przygotowywanej przez koncern #AstraZeneca i Uniwersytet Oksfordzki. Badania są bezpieczne i będą kontynuowane - ogłosiła brytyjska uczelnia. #CovidVaccine #vaccine  https://t.co/hlQiAOzN1s",pl,0,1,3,https://twitter.com/xenosstinkriti/status/1319139854375096320
2020-10-22 10:23:11 India Standard Time,586195671,tuckersandy,Tucker Sandy,COVID Vaccine Needed to Start Economic Recovery in Nevada  https://t.co/uf3FPJVZWp,en,0,0,0,https://twitter.com/TuckerSandy/status/1319139716516728832
2020-10-22 10:22:03 India Standard Time,"1,29760709398627E+018",sposter911,Scott Poster,"@GavinNewsom Gavin, I am a little disappointed with your leadership regarding the COVID vaccine.  By delaying the vaccine to our seniors and high risk people you put them at risk, your decision may cause their death!  Pharma is testing and the companies are not influenced by politics!",en,0,0,0,https://twitter.com/sposter911/status/1319139430603452416
2020-10-22 10:21:29 India Standard Time,"8,50428698457248E+017",russellwoitowi1,The big Russellini. I do not comply.,Person Dies In COVID Vaccine Trial &amp; More Experts Speak Out On The Effic...  https://t.co/X6CYZflP5U via @YouTube,en,0,0,0,https://twitter.com/RussellWoitowi1/status/1319139290232795137
2020-10-22 10:19:36 India Standard Time,584221565,peterlawrence18,Peter Lawrence,Heartening news for all those who are championing mandatory Covid vaccine shots.   https://t.co/zAHajqJ9v5,en,0,0,0,https://twitter.com/PeterLawrence18/status/1319138814514786304
2020-10-22 10:19:02 India Standard Time,321473608,chandranaakash,Aakash Chandran,The insidious governance model propelled by the likes of Mr. Nilekani will find every opportunity to further their agenda of the digital-surveillance state. The last thing we need is large scale exclusion wrt COVID vaccine.,en,0,0,3,https://twitter.com/ChandranAakash/status/1319138671744872449
2020-10-22 10:18:51 India Standard Time,"7,44995521756946E+017",smartpreppermom,ThinkSmartPrepper,"SAY HIS NAME HERO💕 GodCreatorEnergy-please take our thanks to Rio De Janeiro-28yrold Sacrificed his life thinking he probably wouldn't die from Covid 💕 🇺🇸 Thanks the parents of this selfless son. RT❤ ""Volunteer Died inAstraZeneca’s COVID Vaccine trial""  https://t.co/FJrZIXRgMb",en,0,1,2,https://twitter.com/SmartPrepperMom/status/1319138624584245248
2020-10-22 10:17:53 India Standard Time,"1,03513855687897E+018",oneonlinemv,One Online,Oxford in ufaddhaa Covid vaccine jehi meehaku maruvehjje  https://t.co/MUeU0HbBmO  https://t.co/lGUe8WGe51,et,0,0,1,https://twitter.com/oneonlinemv/status/1319138381343801344
2020-10-22 10:16:37 India Standard Time,1514208420,wildblack_,𝔦𝔫𝔤𝔯𝔦𝔡,passeando pelo app wish me recomendam “new covid vaccine”,en,1,0,2,https://twitter.com/wildBlack_/status/1319138065751904257
2020-10-22 10:16:16 India Standard Time,"9,0911908811026E+017",cameraphyllis,Phyllis Camera,Since people are worried about the covid vaccine maybe this is a good time to point this out......oh and NONE have had the proper safety testing! Your child is literally their test dummy! 😬  https://t.co/uIw0wZRzQ2,en,1,4,3,https://twitter.com/CameraPhyllis/status/1319137977130418176
2020-10-22 10:16:15 India Standard Time,39743812,economictimes,Economic Times,#LeadStoryOnET | The math behind getting a Covid vaccine for 1.3 billion people  https://t.co/HDDhnI5IZk,en,1,2,29,https://twitter.com/EconomicTimes/status/1319137972466241536
2020-10-22 10:15:49 India Standard Time,"7,1895151802887E+017",hanging_dead,I Have Recorded Evidence,There goes that stock .... lol #COVID19 #CovidVaccine,en,0,0,0,https://twitter.com/Hanging_Dead/status/1319137861866749953
2020-10-22 10:15:29 India Standard Time,"8,41326247464583E+017",deadmeatlaimo,☢️ 🛸Sal Laimo🛸 ☢️,"America put sanctions on a Russian facility developing a covid vaccine and I’m just waiting to see how the media covers it when it’s $3,000 a pop here",en,0,0,0,https://twitter.com/DeadmeatLaimo/status/1319137778278465536
2020-10-22 10:15:28 India Standard Time,3783957372,k_man100,The Alien from ‘Signs’,@acolner @BillyM19872 @CherylKohs @kteemac @RubensteinAdam We have like 10 therapies already...none seem to work? 🤔What if Covid vaccine doesn’t come? What if Covid vaccine is 40% effective?,en,2,0,0,https://twitter.com/k_man100/status/1319137772586717185
2020-10-22 10:15:06 India Standard Time,104458505,7adair,agflood@7adair,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/hOEuIrV3AD",en,0,0,0,https://twitter.com/7adair/status/1319137683256561669
2020-10-22 10:14:54 India Standard Time,79240290,elana_gordon,Elana Gordon,"A different kind of behind the scenes of the Astrazeneca vaccine.   Oxford Developed Covid Vaccine, Then Scholars Clashed Over Money - WSJ  https://t.co/5sltI5gPoR",en,0,0,1,https://twitter.com/Elana_Gordon/status/1319137633130434560
2020-10-22 10:14:26 India Standard Time,954235441,macpat227,Mahesh Patel,"🔬 Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/Kc020jy8BL",en,0,0,0,https://twitter.com/macpat227/status/1319137512867201025
2020-10-22 10:14:18 India Standard Time,139639549,binsulaiman,بن سليمان,Volunteer in trial of Oxford University and Astrazeneca Covid vaccine dies of virus in Brazil after taking placebo   https://t.co/fDgSKvFJiV,en,0,0,1,https://twitter.com/binsulaiman/status/1319137480898117632
2020-10-22 10:14:14 India Standard Time,"1,15621911152706E+018",iaftabrana,JAGUAR,"@CallSignMujahid @gauravcsawant Don't worry , Pak will import covid vaccine too as it imports medicines from India.",en,0,0,0,https://twitter.com/iaftabrana/status/1319137466205483010
2020-10-22 10:13:50 India Standard Time,1427216070,mp_archangel,MP_Archangel,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/qZDvBNUMUZ",en,0,0,0,https://twitter.com/MP_Archangel/status/1319137364795674624
2020-10-22 10:11:44 India Standard Time,313862119,ravindrasoni1,"Ravindra Soni, editor, businessfortnight.com",Volunteer in Oxford COVID vaccine test dies in Brazil: officials  https://t.co/0pRYqtiOM1,en,0,0,0,https://twitter.com/RavindraSoni1/status/1319136835067494402
2020-10-22 10:11:22 India Standard Time,136867818,jal_kukdi,Dr. Jal Kukdi,Calling spade a spade! This is a small step towards a big revolution. World needs it today as much it needs COVID vaccine!,en,0,5,44,https://twitter.com/Jal_Kukdi/status/1319136741018595328
2020-10-22 10:10:55 India Standard Time,"7,42422973009822E+017",keto_live,keto live,How obesity could create problems for a COVID vaccine  https://t.co/qKfGI7aSZs,en,0,1,1,https://twitter.com/keto_live/status/1319136630092058624
2020-10-22 10:10:39 India Standard Time,"1,22449779520316E+018",spomenkadjordj1,Spomenka Djordjevic,AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/VbWQwWmbDB,en,0,0,0,https://twitter.com/SpomenkaDjordj1/status/1319136563196956673
2020-10-22 10:10:01 India Standard Time,449600949,safetypindaily,SafetyPin-Daily,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism || By: David Salisbury  https://t.co/laHXMp9VsX",en,0,1,3,https://twitter.com/SafetyPinDaily/status/1319136405021478912
2020-10-22 10:07:59 India Standard Time,403670899,ibtimes_india,IBTimes 🇮🇳,"AstraZeneca-Oxford COVID vaccine trial volunteer dies in Brazil, tests to continue  ▪️A volunteer in a clinical trial of #COVID19 vaccine developed by #AstraZeneca &amp; Oxford University died but trial would continue, said Brazilian health authority Anvisa.   https://t.co/RM2yi1ZCSl",en,0,0,2,https://twitter.com/ibtimes_india/status/1319135889209978880
2020-10-22 10:07:11 India Standard Time,"1,10690914095628E+018",john72352990,john Alexander,"Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/AO0z1cZfUl",en,0,0,0,https://twitter.com/john72352990/status/1319135690936909824
